"pin","ㄆㄧㄣ","pin","pʻin","pin","pin","p'in","pin","pin","pyn","piin","pinn","pʰin",""
"ping","ㄆㄧㄥ","ping","pʻing","ping","ping","p'ing","ping","ping","pyng","piing","pinq","pʰiŋ",""
"po","ㄆㄛ","po","pʻo","po","pwo","p'o","po","po","por","poo","poh","pʰuo",""
"pou","ㄆㄡ","pou","pʻou","pou","pou","p'eou","pou","pou","pour","poou","pow","pʰou",""
"pu","ㄆㄨ","pu","pʻu","pu","pu","p'ou","pu","pu","pwu","puu","puh","pʰu",""
"qi","ㄑㄧ","ci","chʻi","chi","chi","k'i","tji","chi","chyi","chii","chih","tɕʰi",""
"qia","ㄑㄧㄚ","cia","chʻia","chia","chya","k'ia","tjia","chia","chya","chea","chiah","tɕʰia",""
"qian","ㄑㄧㄢ","cian","chʻien","chian","chyan","k'ien","tjiän","chian","chyan","chean","chiann","tɕʰiɛn",""
"qiang","ㄑㄧㄤ","ciang","chʻiang","chiang","chyang","k'iang","tjiang","chiang","chyang","cheang","chianq","tɕʰiaŋ",""
"qiao","ㄑㄧㄠ","ciao","chʻiao","chiau","chyau","k'iao","tjiau","chiau","chyau","cheau","chiaw","tɕʰiau",""
"qie","ㄑㄧㄝ","cie","chʻieh","chie","chye","k'ie","tjiä","chie","chye","chiee","chieh","tɕʰie",""
"qin","ㄑㄧㄣ","cin","chʻin","chin","chin","k'in","tjin","chin","chyn","chiin","chinn","tɕʰin",""
"qing","ㄑㄧㄥ","cing","chʻing","ching","ching","k'ing","tjing","ching","chyng","chiing","chinq","tɕʰiŋ",""
"qiong","ㄑㄩㄥ","cyong","chʻiung","chiung","chyung","k'iong","tjiung","chiong","chyong","cheong","chionq","tɕʰiʊŋ",""
"qiu","ㄑㄧㄡ","ciou","chʻiu","chiou","chyou","k'ieou","tjiu","chiou","chyou","cheou","chiow","tɕʰiou",""
"qu","ㄑㄩ","cyu","chʻü","chiu","chyu","k'iu","tjü","chiu","chyu","cheu","chiuh","tɕʰy",""
"quan","ㄑㄩㄢ","cyuan","chʻüan","chiuan","chywan","k'iuan","tjüan","chiuan","chyuan","cheuan","chiuann","tɕʰyɛn",""
"que","ㄑㄩㄝ","cyue","chʻüeh","chiue","chywe","k'iue","tjüä","chiue","chyue","cheue","chiueh","tɕʰye",""
"qun","ㄑㄩㄣ","cyun","chʻün","chiun","chyun","k'iun","tjün","chiun","chyun","cheun","chiunn","tɕʰyn",""
"ran","ㄖㄢ","ran","jan","ran","ran","jan","jan","rhan","ran","raan","rann","ɻan",""
"rang","ㄖㄤ","rang","jang","rang","rang","jang","jang","rhang","rang","raang","ranq","ɻaŋ",""
"rao","ㄖㄠ","rao","jao","rau","rau","jao","jau","rhau","rau","rao","raw","ɻau",""
"re","ㄖㄜ","re","jê","re","re","jö","jö","rhe","re","ree","reh","ɻɤ",""
"ren","ㄖㄣ","ren","jên","ren","ren","jen","jën","rhen","ren","reen","renn","ɻən",""
"reng","ㄖㄥ","reng","jêng","reng","reng","jeng","jëng","rheng","reng","reeng","renq","ɻəŋ",""
"ri","ㄖ","rih","jih","r","r","je","jï","rhy","ry","ryy","ryh","ɻɨ",""
"rong","ㄖㄨㄥ","rong","jung","rung","rung","jong","jung","rhong","rong","roong","ronq","ɻʊŋ",""
"rou","ㄖㄡ","rou","jou","rou","rou","jeou","jou","rhou","rou","roou","row","ɻou",""
"ru","ㄖㄨ","ru","ju","ru","ru","jou","ju","rhu","ru","ruu","ruh","ɻu",""
"ruan","ㄖㄨㄢ","ruan","juan","ruan","rwan","jouan","juan","rhuan","ruan","roan","ruann","ɻuan",""
"rui","ㄖㄨㄟ","ruei","jui","ruei","rwei","jouei","jui","rhuei","ruei","roei","ruey","ɻuei",""
"run","ㄖㄨㄣ","run","jun","ruen","rwun","jouen","jun","rhuen","ruen","roen","ruenn","ɻuən",""
"ruo","ㄖㄨㄛ","ruo","jo","ruo","rwo","jo","jo","rhuo","ruo","ruoo","ruoh","ɻuo",""
"sa","ㄙㄚ","sa","sa","sa","sa","sa","sa","sa","sar","saa","sah","sa",""
"sai","ㄙㄞ","sai","sai","sai","sai","sai","sai","sai","sair","sae","say","sai",""
"san","ㄙㄢ","san","san","san","san","san","san","san","sarn","saan","sann","san",""
"sang","ㄙㄤ","sang","sang","sang","sang","sang","sang","sang","sarng","saang","sanq","saŋ",""
"sao","ㄙㄠ","sao","sao","sau","sau","sao","sau","sau","saur","sao","saw","sau",""
"se","ㄙㄜ","se","sê","se","se","sö","sö","se","ser","see","seh","sɤ",""
"sei","ㄙㄟ","sei","sei","sei","sei","","","sei","seir","seei","sey","sei",""
"sen","ㄙㄣ","sen","sên","sen","sen","sën","sën","sen","sern","seen","senn","sən",""
"seng","ㄙㄥ","seng","sêng","seng","seng","sëng","sëng","seng","serng","seeng","senq","səŋ",""
"sha","ㄕㄚ","sha","sha","sha","sha","cha","scha","sha","shar","shaa","shah","ʂa",""
"shai","ㄕㄞ","shai","shai","shai","shai","chai","schai","shai","shair","shae","shay","ʂai",""
"shan","ㄕㄢ","shan","shan","shan","shan","chan","schan","shan","sharn","shaan","shann","ʂan",""
"shang","ㄕㄤ","shang","shang","shang","shang","chang","schang","shang","sharng","shaang","shanq","ʂaŋ",""
"shao","ㄕㄠ","shao","shao","shau","shau","chao","schau","shau","shaur","shao","shaw","ʂau",""
"she","ㄕㄜ","she","shê","she","she","chö","schö","she","sher","shee","sheh","ʂɤ",""
"shei","ㄕㄟ","shei","shei","shei","shei","chei","schei","shei","sheir","sheei","shey","ʂei",""
"shen","ㄕㄣ","shen","shên","shen","shen","chen","schën","shen","shern","sheen","shenn","ʂən",""
"sheng","ㄕㄥ","sheng","shêng","sheng","sheng","cheng","schëng","sheng","sherng","sheeng","shenq","ʂəŋ",""
"shi","ㄕ","shih","shih","shr","shr","che","schï","shy","shyr","shyy","shyh","ʂɨ",""
"shong","ㄕㄨㄥ","shong","shung","shung","shung","","","shong","shorng","shoong","shonq","ʂʊŋ",""
"shou","ㄕㄡ","shou","shou","shou","shou","cheou","schou","shou","shour","shoou","show","ʂou",""
"shu","ㄕㄨ","shu","shu","shu","shu","chou","schu","shu","shwu","shuu","shuh","ʂu",""
"shua","ㄕㄨㄚ","shua","shua","shua","shwa","choua","schua","shua","shwa","shoa","shuah","ʂua",""
"shuai","ㄕㄨㄞ","shuai","shuai","shuai","shwai","chouai","schuai","shuai","shwai","shoai","shuay","ʂuai",""
"shuan","ㄕㄨㄢ","shuan","shuan","shuan","shwan","chouan","schuan","shuan","shwan","shoan","shuann","ʂuan",""
"shuang","ㄕㄨㄤ","shuang","shuang","shuang","shwang","chouang","schuang","shuang","shwang","shoang","shuanq","ʂuaŋ",""
"shui","ㄕㄨㄟ","shuei","shui","shuei","shwei","chouei","schui","shuei","shwei","shoei","shuey","ʂuei",""
"shun","ㄕㄨㄣ","shun","shun","shuen","shwun","chouen","schun","shuen","shwen","shoen","shuenn","ʂuən",""
"shuo","ㄕㄨㄛ","shuo","shuo","shuo","shwo","chouo","scho","shuo","shwo","shuoo","shuoh","ʂuo",""
"si","ㄙ","sih","ssŭ","sz","sz","sseu","sï","sy","syr","syy","syh","sɨ",""
"song","ㄙㄨㄥ","song","sung","sung","sung","song","sung","song","sorng","soong","sonq","sʊŋ",""
"sou","ㄙㄡ","sou","sou","sou","sou","seou","sou","sou","sour","soou","sow","sou",""
"su","ㄙㄨ","su","su","su","su","sou","su","su","swu","suu","suh","su",""
"suan","ㄙㄨㄢ","suan","suan","suan","swan","souan","suan","suan","swan","soan","suann","suan",""
"sui","ㄙㄨㄟ","suei","sui","suei","swei","souei","sui","suei","swei","soei","suey","suei",""
"sun","ㄙㄨㄣ","sun","sun","suen","swun","souen","sun","suen","swen","soen","suenn","suən",""
"suo","ㄙㄨㄛ","suo","so","suo","swo","so","so","suo","swo","suoo","suoh","suo",""
"ta","ㄊㄚ","ta","tʻa","ta","ta","t'a","ta","ta","tar","taa","tah","tʰa",""
"tai","ㄊㄞ","tai","tʻai","tai","tai","t'ai","tai","tai","tair","tae","tay","tʰai",""
"tan","ㄊㄢ","tan","tʻan","tan","tan","t'an","tan","tan","tarn","taan","tann","tʰan",""
"tang","ㄊㄤ","tang","tʻang","tang","tang","t'ang","tang","tang","tarng","taang","tanq","tʰaŋ",""
"tao","ㄊㄠ","tao","tʻao","tau","tau","t'ao","tau","tau","taur","tao","taw","tʰau",""
"te","ㄊㄜ","te","tʻê","te","te","t'ö","tö","te","ter","tee","teh","tʰɤ",""
"tei","ㄊㄟ","tei","tʻei","tei","tei","t'ei","te","tei","teir","teei","tey","tʰei",""
"teng","ㄊㄥ","teng","tʻêng","teng","teng","t'eng","tëng","teng","terng","teeng","tenq","tʰəŋ",""
"ti","ㄊㄧ","ti","tʻi","ti","ti","t'i","ti","ti","tyi","tii","tih","tʰi",""
"tian","ㄊㄧㄢ","tian","tʻien","tian","tyan","t'ien","tiän","tian","tyan","tean","tiann","tʰiɛn",""
"tiao","ㄊㄧㄠ","tiao","tʻiao","tiau","tyau","t'iao","tiau","tiau","tyau","teau","tiaw","tʰiau",""
"tie","ㄊㄧㄝ","tie","tʻieh","tie","tye","t'ie","tiä","tie","tye","tiee","tieh","tʰie",""
"ting","ㄊㄧㄥ","ting","tʻing","ting","ting","t'ing","ting","ting","tyng","tiing","tinq","tʰiŋ",""
"tong","ㄊㄨㄥ","tong","tʻung","tung","tung","t'ong","tung","tong","torng","toong","tonq","tʰʊŋ",""
"tou","ㄊㄡ","tou","tʻou","tou","tou","t'eou","tou","tou","tour","toou","tow","tʰou",""
"tu","ㄊㄨ","tu","tʻu","tu","tu","t'ou","tu","tu","twu","tuu","tuh","tʰu",""
"tuan","ㄊㄨㄢ","tuan","tʻuan","tuan","twan","t'ouan","tuan","tuan","twan","toan","tuann","tʰuan",""
"tui","ㄊㄨㄟ","tuei","tʻui","tuei","twei","t'ouei","tui","tuei","twei","toei","tuey","tʰuei",""
"tun","ㄊㄨㄣ","tun","tʻun","tuen","twun","t'ouen","tun","tuen","twen","toen","tuenn","tʰuən",""
"tuo","ㄊㄨㄛ","tuo","tʻo","tuo","two","t'o","to","tuo","two","tuoo","tuoh","tʰuo",""
"wa","ㄨㄚ","wa","wa","wa","wa","wa","wa","ua","wa","waa","wah","ua",""
"wai","ㄨㄞ","wai","wai","wai","wai","wai","wai","uai","wai","woai","way","uai",""
"wan","ㄨㄢ","wan","wan","wan","wan","wan","wan","uan","wan","woan","wann","uan",""
"wang","ㄨㄤ","wang","wang","wang","wang","wang","wang","uang","wang","woang","wanq","uaŋ",""
"wei","ㄨㄟ","wei","wei","wei","wei","wei","we","uei","wei","woei","wey","uei",""
"wen","ㄨㄣ","wun","wên","wen","wen","wen","wën","uen","wen","woen","wenn","uən",""
"weng","ㄨㄥ","wong","wêng","weng","weng","weng","wëng","ueng","weng","woeng","wenq","uəŋ",""
"wo","ㄨㄛ","wo","wo","wo","wo","wo","wo","uo","wo","woo","woh","uo",""
"wu","ㄨ","wu","wu","wu","wu","wou","wu","u","wu","wuu","wuh","u",""
"xi","ㄒㄧ","si","hsi","shi","syi","hi","hsi","shi","shyi","shii","shih","ɕi",""
"xia","ㄒㄧㄚ","sia","hsia","shia","sya","hia","hsia","shia","shya","shea","shiah","ɕia",""
"xian","ㄒㄧㄢ","sian","hsien","shian","syan","hie","hsiän","shian","shyan","shean","shiann","ɕiɛn",""
"xiang","ㄒㄧㄤ","siang","hsiang","shiang","syang","hiang","hsiang","shiang","shyang","sheang","shianq","ɕiaŋ",""
"xiao","ㄒㄧㄠ","siao","hsiao","shiau","syau","hiao","hsiao","shiau","shyau","sheau","shiaw","ɕiau",""
"xie","ㄒㄧㄝ","sie","hsieh","shie","sye","hien","hsiä","shie","shye","shiee","shieh","ɕie",""
"xin","ㄒㄧㄣ","sin","hsin","shin","syin","hin","hsin","shin","shyn","shiin","shinn","ɕin",""
"xing","ㄒㄧㄥ","sing","hsing","shing","sying","hing","hsing","shing","shyng","shiing","shinq","ɕiŋ",""
"xiong","ㄒㄩㄥ","syong","hsiung","shiung","syung","hiong","hsiung","shiong","shyong","sheong","shionq","ɕiʊŋ",""
"xiu","ㄒㄧㄡ","siou","hsiu","shiou","syou","hieou","hsiu","shiou","shyou","sheou","shiow","ɕiou",""
"xu","ㄒㄩ","syu","hsü","shiu","syu","hiu","hsü","shiu","shyu","sheu","shiuh","ɕy",""
"xuan","ㄒㄩㄢ","syuan","hsüan","shiuan","sywan","hiuan","hsüan","shiuan","shyuan","sheuan","shiuann","ɕyɛn",""
"xue","ㄒㄩㄝ","syue","hsüeh","shiue","sywe","hiue","hsüä","shiue","shyue","sheue","shiueh","ɕye",""
"xun","ㄒㄩㄣ","syun","hsün","shiun","syun","hiun","hsün","shiun","shyun","sheun","shiunn","ɕyn",""
"ya","ㄧㄚ","ya","ya","ya","ya","ya","ya","ia","ya","yea","yah","ia",""
"yan","ㄧㄢ","yan","yen","yan","yan","yen","yän","ian","yan","yean","yann","iɛn",""
"yang","ㄧㄤ","yang","yang","yang","yang","yang","yang","iang","yang","yeang","yanq","iaŋ",""
"yao","ㄧㄠ","yao","yao","yau","yau","yao","yau","iau","yau","yeau","yaw","iau",""
"ye","ㄧㄝ","ye","yeh","ye","ye","ye","yä","ie","ye","yee","yeh","ie",""
"yi","ㄧ","yi","i/yi","yi","yi","yi","i","i","yi","yii","yih","i",""
"yin","ㄧㄣ","yin","yin","yin","yin","yin","yin","in","yn","yiin","yinn","in",""
"ying","ㄧㄥ","ying","ying","ying","ying","ying","ying","ing","yng","yiing","yinq","iŋ",""
"yong","ㄩㄥ","yong","yung","yung","yung","yong","yung","iong","yong","yeong","yonq","iʊŋ",""
"you","ㄧㄡ","you","yu","you","you","yeou","yu","iou","you","yeou","yow","iou",""
"yu","ㄩ","yu","yü","yu","yu","yu","yü","iu","yu","yeu","yuh","y",""
"yuan","ㄩㄢ","yuan","yüan","yuan","ywan","yuan","yüan","iuan","yuan","yeuan","yuann","yɛn",""
"yue","ㄩㄝ","yue","yüeh","yue","ywe","yue","yüä","iue","yue","yeue","yueh","ye",""
"yun","ㄩㄣ","yun","yün","yun","yun","yun","yün","iun","yun","yeun","yunn","yn",""
"za","ㄗㄚ","za","tsa","tza","dza","tsa","dsa","tza","tzar","tzaa","tzah","tsa",""
"zai","ㄗㄞ","zai","tsai","tzai","dzai","tsai","dsai","tzai","tzair","tzae","tzay","tsai",""
"zan","ㄗㄢ","zan","tsan","tzan","dzan","tsan","dsan","tzan","tzarn","tzaan","tzann","tsan",""
"zang","ㄗㄤ","zang","tsang","tzang","dzang","tsang","dsang","tzang","tzarng","tzaang","tzanq","tsaŋ",""
"zao","ㄗㄠ","zao","tsao","tzau","dzau","tsao","dsau","tzau","tzaur","tzao","tzaw","tsau",""
"ze","ㄗㄜ","ze","tsê","tze","dze","tsö","dsö","tze","tzer","tzee","tzeh","tsɤ",""
"zei","ㄗㄟ","zei","tsei","tzei","dzei","tsei","dse","tzei","tzeir","tzeei","tzey","tsei",""
"zen","ㄗㄣ","zen","tsên","tzen","dzen","tsen","dsën","tzen","tzern","tzeen","tzenn","tsən",""
"zeng","ㄗㄥ","zeng","tsêng","tzeng","dzeng","tseng","dsëng","tzeng","tzerng","tzeeng","tzenq","tsəŋ",""
"zha","ㄓㄚ","jha","cha","ja","ja","tcha","dscha","ja","jar","jaa","jah","ʈʂa",""
"zhai","ㄓㄞ","jhai","chai","jai","jai","tchai","dschai","jai","jair","jae","jay","ʈʂai",""
"zhan","ㄓㄢ","jhan","chan","jan","jan","tchan","dschan","jan","jarn","jaan","jann","ʈʂan",""
"zhang","ㄓㄤ","jhang","chang","jang","jang","tchang","dschang","jang","jarng","jaang","janq","ʈʂaŋ",""
"zhao","ㄓㄠ","jhao","chao","jau","jau","tchao","dschau","jau","jaur","jao","jaw","ʈʂau",""
"zhe","ㄓㄜ","jhe","chê","je","je","tchö","dschö","je","jer","jee","jeh","ʈʂɤ",""
"zhei","ㄓㄟ","jhei","chei","jei","jei","tchei","dsche","jei","jeir","jeei","jey","ʈʂei",""
"zhen","ㄓㄣ","jhen","chên","jen","jen","tchen","dschën","jen","jern","jeen","jenn","ʈʂən",""
"zheng","ㄓㄥ","jheng","chêng","jeng","jeng","tcheng","dschëng","jeng","jerng","jeeng","jenq","ʈʂəŋ",""
"zhi","ㄓ","jhih","chih","jr","jr","tche","dschï","jy","jyr","jyy","jyh","ʈʂɨ",""
"zhong","ㄓㄨㄥ","jhong","chung","jung","jung","tchong","dschung","jong","jorng","joong","jonq","ʈʂʊŋ",""
"zhou","ㄓㄡ","jhou","chou","jou","jou","tcheou","dschou","jou","jour","joou","jow","ʈʂou",""
"zhu","ㄓㄨ","jhu","chu","ju","ju","tchou","dschu","ju","jwu","juu","juh","ʈʂu",""
"zhua","ㄓㄨㄚ","jhua","chua","jua","jwa","tchoua","dschua","jua","jwa","joa","juah","ʈʂua",""
"zhuai","ㄓㄨㄞ","jhuai","chuai","juai","jwai","tchouai","dschuai","juai","jwai","joai","juay","ʈʂuai",""
"zhuan","ㄓㄨㄢ","jhuan","chuan","juan","jwan","tchouan","dschuan","juan","jwan","joan","juann","ʈʂuan",""
"zhuang","ㄓㄨㄤ","jhuang","chuang","juang","jwang","tchouang","dschuang","juang","jwang","joang","juanq","ʈʂuaŋ",""
"zhui","ㄓㄨㄟ","jhuei","chui","juei","jwei","tchouei","dschui","juei","jwei","joei","juey","ʈʂuei",""
"zhun","ㄓㄨㄣ","jhun","chun","juen","jwun","tchouen","dschun","juen","jwen","joen","juenn","ʈʂuən",""
"zhuo","ㄓㄨㄛ","jhuo","cho","juo","jwo","tchouo","dscho","juo","jwo","juoo","juoh","ʈʂuo",""
"zi","ㄗ","zih","tzŭ","tz","dz","tseu","dsï","tzy","tzyr","tzyy","tzyh","tsɨ",""
"zong","ㄗㄨㄥ","zong","tsung","tzung","dzung","tsong","dsung","tzong","tzorng","tzoong","tzonq","tsʊŋ",""
"zou","ㄗㄡ","zou","tsou","tzou","dzou","tseou","dsou","tzou","tzour","tzoou","tzow","tsou",""
"zu","ㄗㄨ","zu","tsu","tzu","dzu","tsou","dsu","tzu","tzwu","tzuu","tzuh","tsu",""
"zuan","ㄗㄨㄢ","zuan","tsuan","tzuan","dzwan","tsouan","dsuan","tzuan","tzwan","tzoan","tzuann","tsuan",""
"zui","ㄗㄨㄟ","zuei","tsui","tzuei","dzwei","tsouei","dsue","tzuei","tzwei","tzoei","tzuey","tsuei",""
"zun","ㄗㄨㄣ","zun","tsun","tzuen","dzwun","tsouen","dsun","tzuen","tzwen","tzoen","tzuenn","tsuən",""
"zuo","ㄗㄨㄛ","zuo","tso","tzuo","dzwo","tso","dso","tzuo","tzwo","tzuoo","tzuoh","tsuo",""
